Mã người đăng,Mã bài đăng,Mã dự án,Tỉnh/Thành phố cũ,Tỉnh/Thành phố mới,Huyện/Quận cũ,Phường/Xã cũ,Phường mới,Số nhà,Đường,Loại hình,Cập nhât lần cuối,Số tầng,Có hướng ra đường,Vĩ độ,Kinh độ,Tọa độ,Tọa độ ID,Giá (chữ),Chiều dài,Chiều rộng,Mức độ quảng cáo,Đăng bởi Đối tác,Ngày đăng,Giá bán,Hình thức,Hướng cửa chính,Tình trạng nội thất,Loại hình văn phòng,Đơn giá (tr/m2),Giấy tờ pháp lý,Diện tích
1627883,131407163,,Bình Dương,TP Hồ Chí Minh,Thành phố Thủ Dầu Một,Phường Hoà Phú,Phường Bình Dương,i18,Đường Lý Thái Tổ,"Văn phòng, Mặt bằng kinh doanh",5 ngày trước,0,True,11.063409,106.68193,"11.0634091,106.6819333",osm:W148718446,500 triệu,,,0,False,2026-03-24 23:44:10,500000000 ₫,Mua bán,Đông Nam,Nội thất đầy đủ,Mặt bằng kinh doanh,1.1363636 tr/m²,,440 m²
3109386,131408051,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Thạnh Mỹ (Quận 9 cũ),Phường Long Bình,23,Đường 3A,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,True,10.8483515,106.835304,"10.8483519,106.835301",osm:W146653071,339 triệu,,,0,False,2026-03-26 16:49:02,339000000 ₫,Mua bán,,,Mặt bằng kinh doanh,1.4125 tr/m²,,240 m²
3702874,131411681,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú B (Quận 9 cũ),Phường Tăng Nhơn Phú,73,Đường 14,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,False,10.830717,106.78539,"10.8307175,106.7853922",,"13,2 tỷ",,,0,False,2026-03-26 16:45:00,13200000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,132 tr/m²,Đã có sổ,100 m²
9839515,131412109,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông,Phường Bình Trị Đông,,Đường Hương Lộ 2,"Văn phòng, Mặt bằng kinh doanh",19 giờ trước,0,True,10.770775,106.61546,"10.7707751,106.6154654",osm:W599659466,"7,3 tỷ",,,0,False,2026-03-29 14:32:48,7300000000 ₫,Mua bán,,Nội thất cao cấp,Mặt bằng kinh doanh,101.388885 tr/m²,Đã có sổ,72 m²
25018641,131412279,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Đông Hưng Thuận,Phường Đông Hưng Thuận,,Đường Nguyễn Văn Quá,"Văn phòng, Mặt bằng kinh doanh",5 ngày trước,0,True,10.8264065,106.62661,"10.8264064,106.6266087",osm:W199161624,"3,39 tỷ",,,0,False,2026-03-25 10:16:37,3390000000 ₫,Mua bán,,Hoàn thiện cơ bản,Shophouse,75.333336 tr/m²,Đang chờ sổ,45 m²
21159437,131413725,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú A (Quận 9 cũ),Phường Tăng Nhơn Phú,,Đường Lê Văn Việt,"Văn phòng, Mặt bằng kinh doanh",3 ngày trước,0,True,10.844507,106.79025,"10.8445073,106.7902533",osm:W722361739,23 tỷ,,,0,False,2026-03-27 14:50:02,23000000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,353.84616 tr/m²,Đã có sổ,65 m²
75355,131414077,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Bình,Phường 8,Phường Tân Hòa,,lê minh xuân,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,False,10.782952,106.65197,"10.7829523,106.651973",,399 triệu,,,0,False,2026-03-26 16:45:00,399000000 ₫,Mua bán,,,Mặt bằng kinh doanh,39.9 tr/m²,,10 m²
13399389,131419760,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,Phường Thới An,,Đường Tô Ngọc Vân,"Văn phòng, Mặt bằng kinh doanh",5 ngày trước,0,True,10.873684,106.674965,"10.8736835,106.6749676",osm:W327579798,5 tỷ,,,0,False,2026-03-25 15:03:14,5000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,39.68254 tr/m²,Đã có sổ,126 m²
24500309,131419795,564864450,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Tân Đông Hiệp,Phường Tân Đông Hiệp,,Tỉnh lộ 743C,"Văn phòng, Mặt bằng kinh doanh",5 ngày trước,0,False,10.912079,106.74777,"10.9120792271429,106.747771142053",,"4,1 tỷ",,,0,False,2026-03-25 15:04:44,4100000000 ₫,Mua bán,,,Shophouse,55.226517 tr/m²,,74.2397 m²
24928314,131420405,401480757,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Bình Thắng,Phường Đông Hòa,,"đường thống nhất, Xã Bình Thắng, Dĩ An, Binh Duong, Vietnam","Văn phòng, Mặt bằng kinh doanh",5 ngày trước,0,False,10.895219,106.79368,"10.89521918480399,106.79367580694408",,"4,2 tỷ",,,0,False,2026-03-25 15:27:33,4200000000 ₫,Mua bán,,,Shophouse,76.36364 tr/m²,,55 m²
22849479,131420575,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Tân Phú (Quận 9 cũ),Phường Tăng Nhơn Phú,,Đường Nam Cao,"Văn phòng, Mặt bằng kinh doanh",5 ngày trước,0,True,10.862947,106.79771,"10.8629475,106.7977084",osm:W185313547,"3,5 tỷ",,,0,False,2026-03-25 15:33:36,3500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,50 tr/m²,,70 m²
23994830,131422292,1622990415,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú (Quận 2 cũ),Phường Bình Trưng,,Đỗ Xuân Hợp,"Văn phòng, Mặt bằng kinh doanh",5 ngày trước,0,False,10.80195,106.75376,"10.80195,106.75376",,36 tỷ,,,0,False,2026-03-25 16:38:48,36000000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,378.94736 tr/m²,Đã có sổ,95 m²
31211977,131424249,1838715527,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Thạnh Mỹ Lợi (Quận 2 cũ),Phường Cát Lái,,Võ Chí Công,"Văn phòng, Mặt bằng kinh doanh",5 ngày trước,0,False,10.75763,106.76317,"10.75763,106.76317",,"5,8 tỷ",,,0,False,2026-03-25 18:20:15,5800000000 ₫,Mua bán,,Bàn giao thô,Shophouse,82.85714 tr/m²,,70 m²
27730984,131430956,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Xã Lê Minh Xuân,Xã Bình Lợi,đường nhánh,Đường Láng Le Bàu Cò,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,False,10.770582,106.55173,"10.7705823,106.5517254",,19 tỷ,,,0,False,2026-03-26 08:36:27,19000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,15.297907 tr/m²,Đã có sổ,1242 m²
239054,131432068,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,Phường Thới An,,Đường Tô Ngọc Vân,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,True,10.873684,106.674965,"10.8736835,106.6749676",osm:W327579798,9 tỷ,,,0,False,2026-03-26 09:21:54,9000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,63.380283 tr/m²,,142 m²
23259739,131433740,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Gò Vấp,Phường 1,Phường Hạnh Thông,891,Đường Phạm Văn Đồng,"Văn phòng, Mặt bằng kinh doanh",23 giờ trước,0,True,10.817904,106.68601,"10.8179046,106.6860142",osm:W604808823,450 triệu,,,0,False,2026-03-29 10:26:11,450000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,1.125 tr/m²,Đã có sổ,400 m²
9080269,131434578,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),Phường Phước Long,,Đường Dương Đình Hội,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,False,10.821473,106.779434,"10.8214729,106.7794367",,"9,8 tỷ",,,0,False,2026-03-26 10:40:41,9800000000 ₫,Mua bán,,Nội thất cao cấp,Mặt bằng kinh doanh,81.666664 tr/m²,Đã có sổ,120 m²
24258656,131435809,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Phú Nhuận,Phường 15,Phường Cầu Kiệu,,Đường Duy Tân,"Văn phòng, Mặt bằng kinh doanh",3 ngày trước,0,True,10.795194,106.67973,"10.7951937,106.6797349",osm:W399378061,"18,5 tỷ",,,0,False,2026-03-27 16:31:02,18500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,205.55556 tr/m²,,90 m²
29784500,131435954,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Tam Phú (Quận Thủ Đức cũ),Phường Tam Bình,,Đường Cây Keo,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,False,10.860871,106.73932,"10.8608717,106.7393199",,"11,5 tỷ",,,0,False,2026-03-26 11:25:22,11500000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,127.77778 tr/m²,Đã có sổ,90 m²
1061851,131437514,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Bình (Quận 9 cũ),Phường Phước Long,62,Đường Số 21,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,False,10.81392,106.76917,"10.8139196,106.7691712",,"11,5 tỷ",,,0,False,2026-03-26 12:39:49,11500000000 ₫,Mua bán,Đông,Nội thất đầy đủ,Mặt bằng kinh doanh,164.28572 tr/m²,Đã có sổ,70 m²
2540501,131439043,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Nhà Bè,Xã Nhơn Đức,Xã Hiệp Phước,,Đường Nguyễn Bình,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,True,10.670249,106.714645,"10.6702491,106.7146452",osm:W331608832,21 tỷ,,,0,False,2026-03-26 13:44:53,21000000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,16.153847 tr/m²,Đã có sổ,1300 m²
31136403,131439543,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 1,Phường Nguyễn Thái Bình,Phường Bến Thành,,Đường Ðặng Thị Nhu,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,True,10.768963,106.696945,"10.7689629,106.6969464",osm:W35113168,45 tỷ,,,0,False,2026-03-26 14:05:11,45000000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,900 tr/m²,Đã có sổ,50 m²
12625118,131440320,,Bà Rịa - Vũng Tàu,TP Hồ Chí Minh,Thành phố Vũng Tàu,Phường 1,Phường Vũng Tàu,,Đường Trần Nguyên Hãn,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,True,10.347503,107.075066,"10.3475026,107.0750671",osm:W35923575,50 tỷ,,,0,False,2026-03-26 14:34:22,50000000000 ₫,Mua bán,Tây Nam,,Mặt bằng kinh doanh,196.07843 tr/m²,,255 m²
26035063,131443367,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 11,Phường 11,Phường Phú Thọ,,Đường Lê Đại Hành,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,True,10.766346,106.654076,"10.7663458,106.6540766",osm:W235399808,800 triệu,,,0,False,2026-03-26 16:28:55,800000000 ₫,Mua bán,,,Shophouse,3.2 tr/m²,,250 m²
24213860,131445425,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Tân Bình,Phường Tân Đông Hiệp,,Cây Da,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,False,10.942212,106.75534,"10.9422122,106.7553371",,"4,1 tỷ",,,0,False,2026-03-26 18:06:43,4100000000 ₫,Mua bán,,,Mặt bằng kinh doanh,40.19608 tr/m²,Đã có sổ,102 m²
59989,131446399,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà A,Phường Bình Hưng Hòa,,Đường số 4,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,False,10.78496,106.6004,"10.7849601,106.6003993",,6 tỷ,,,0,False,2026-03-26 19:08:46,6000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,149.62668 tr/m²,Đã có sổ,40.0998 m²
19148654,131447357,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Gò Vấp,Phường 11,Phường Thông Tây Hội,,Đường Lê Văn Thọ,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,False,10.836427,106.65834,"10.8364264,106.658344",,24 tỷ,,,0,False,2026-03-28 14:18:04,24000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,141.17647 tr/m²,Đã có sổ,170 m²
28065392,131447685,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Trung (Quận Thủ Đức cũ),Phường Linh Xuân,,Đường Linh Trung,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,True,10.862516,106.764366,"10.8625163,106.7643655",osm:W32584861,20 tỷ,,,0,False,2026-03-26 20:35:59,20000000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,88.888885 tr/m²,Đã có sổ,225 m²
4466709,131447756,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường Bình Nhâm,Phường Lái Thiêu,,Đường Nguyễn Hữu Cảnh,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,True,10.928409,106.70285,"10.9284089,106.702853",osm:W137205369,"4,72 tỷ",,,0,False,2026-03-26 20:41:29,4720000000 ₫,Mua bán,Đông Bắc,,Mặt bằng kinh doanh,37.460316 tr/m²,Đã có sổ,126 m²
28065392,131447980,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Trung (Quận Thủ Đức cũ),Phường Linh Xuân,,Đường Hoàng Diệu 2,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,True,10.856666,106.76534,"10.8566654,106.7653454",osm:W1277704618,"13,5 tỷ",,,0,False,2026-03-26 20:56:20,13500000000 ₫,Mua bán,,Nội thất cao cấp,Mặt bằng kinh doanh,135 tr/m²,Đã có sổ,100 m²
26376070,131450545,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Bình,Phường 12,Phường Bảy Hiền,,Đường Hoàng Hoa Thám,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,False,10.796307,106.646935,"10.7963062,106.6469313",,26 tỷ,,,0,False,2026-03-28 13:13:04,26000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,173.33333 tr/m²,,150 m²
14952372,131453147,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Thạnh,Phường 24,Phường Bình Thạnh,,Xo Viết Nghệ Tinh,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,False,10.8059,106.70504,"10.8058993,106.7050362",,17 tỷ,,,0,False,2026-03-28 13:06:04,17000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,212.5 tr/m²,Đã có sổ,80 m²
14370485,131455602,642398510,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 7,Phường Tân Hưng,Phường Tân Hưng,Lô A1,Tân Hưng,"Văn phòng, Mặt bằng kinh doanh",3 ngày trước,0,False,10.74506,106.69885,"10.74506,106.69885",,"5,5 tỷ",,,0,False,2026-03-27 10:47:12,5500000000 ₫,Mua bán,,,Shophouse,55 tr/m²,,100 m²
2895389,131462650,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Tân Đông Hiệp,Phường Tân Đông Hiệp,,Đường Lê Hồng Phong,"Văn phòng, Mặt bằng kinh doanh",3 ngày trước,0,False,10.917414,106.76861,"10.9174137,106.76861",,18 tỷ,,,0,False,2026-03-27 15:46:05,18000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,70.120766 tr/m²,Đã có sổ,256.7 m²
20667314,131466939,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Gò Vấp,Phường 10,Phường Gò Vấp,,Đường Phan Văn Trị,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,True,10.833726,106.66952,"10.8337259,106.6695164",osm:W446937576,"15,75 tỷ",,,0,False,2026-03-28 16:53:03,15750000000 ₫,Mua bán,,,Mặt bằng kinh doanh,151.4423 tr/m²,,104 m²
9850392,131473188,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Hóc Môn,Xã Trung Chánh,Xã Bà Điểm,,Tô Ký,"Văn phòng, Mặt bằng kinh doanh",17 giờ trước,0,False,10.869339,106.614975,"10.8693392,106.6149716",,"16,5 tỷ",,,0,False,2026-03-29 16:42:02,16500000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,76.388885 tr/m²,Đã có sổ,216 m²
12140523,131474987,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 10,Phường 14,Phường Diên Hồng,652,Đường 3 Tháng 2,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,True,10.765761,106.663475,"10.7657612,106.6634773",osm:W719039661,25 tỷ,,,0,False,2026-03-28 10:36:54,25000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,375.93985 tr/m²,Đã có sổ,66.5 m²
3611804,131481094,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Thới Nhì,Xã Xuân Thới Sơn,,Đường Dương Công Khi,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,True,10.894877,106.57207,"10.8948778,106.5720699",osm:W948896241,13 tỷ,,,0,False,2026-03-28 15:03:51,13000000000 ₫,Mua bán,Đông,Nội thất đầy đủ,Mặt bằng kinh doanh,59.090908 tr/m²,Đã có sổ,220 m²
3924058,131481297,,Bình Dương,TP Hồ Chí Minh,Thị xã Bến Cát,Phường Chánh Phú Hòa,Phường Chánh Phú Hòa,,Dh 604,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,False,11.173189,106.6645,"11.1731896,106.6645007",,"18,5 tỷ",,,0,False,2026-03-28 15:11:58,18500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,4.2045455 tr/m²,Đã có sổ,4400 m²
29557399,131481889,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Chiểu (Quận Thủ Đức cũ),Phường Thủ Đức,,Đường Hoàng Diệu 2,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,True,10.854226,106.76946,"10.8542261,106.7694644",osm:W32577436,19 tỷ,,,0,False,2026-03-28 15:35:31,19000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,190 tr/m²,,100 m²
22658661,131484793,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú A (Quận 9 cũ),Phường Tăng Nhơn Phú,"số 131 làng tăng phú, thủ đức",Đường Làng Tăng Phú,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,True,10.842883,106.798454,"10.8428835,106.7984514",osm:W32585029,185 triệu,,,0,False,2026-03-28 17:44:00,185000000 ₫,Mua bán,,,Văn phòng,1.85 tr/m²,,100 m²
4767236,131487137,987630212,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường Bình Chuẩn,Phường Thuận Giao,,D3-N4 Kdc Phú Hồng Thịnh 8,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,False,10.978315,106.72936,"10.9783158,106.7293611",,"15,5 tỷ",,,0,False,2026-03-28 20:19:45,15500000000 ₫,Mua bán,,,Văn phòng,109.15493 tr/m²,Đã có sổ,142 m²
1433377,131489871,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Hiệp,Xã Hóc Môn,137,Đường Liên Xã Thị Trấn Tân Hiệp,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,True,10.900341,106.597855,"10.9003413,106.5978566",osm:W32585974,"12,3 tỷ",,,0,False,2026-03-29 03:00:14,12300000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,24.6 tr/m²,Đã có sổ,500 m²
28397681,131491321,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Đông Hòa,Phường Đông Hòa,,Hẻm 6m Trần Hưng Đạo,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,False,10.890683,106.78464,"10.8906827,106.7846345",,"5,198 tỷ",,,0,False,2026-03-29 08:28:26,5198000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,52.50505 tr/m²,Đã có sổ,99 m²
22289343,131492184,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Đông Hưng Thuận,Phường Đông Hưng Thuận,409,Đường Trường Chinh,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,True,10.826005,106.62658,"10.8260046,106.6265786",osm:W199161645,"14,5 tỷ",,,0,False,2026-03-29 09:18:38,14500000000 ₫,Mua bán,Đông Bắc,Hoàn thiện cơ bản,Mặt bằng kinh doanh,221.71254 tr/m²,Đã có sổ,65.4 m²
30699028,131492842,1745608650,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,Phường Thới An,,Thạnh Xuân 13,"Văn phòng, Mặt bằng kinh doanh",24 giờ trước,0,False,10.87865,106.67743,"10.87865,106.67743",,240 triệu,,,0,False,2026-03-29 09:47:30,240000000 ₫,Mua bán,Tây,Nội thất đầy đủ,Mặt bằng kinh doanh,2.2222223 tr/m²,Giấy tờ khác,108 m²
25356412,131493400,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Phú Nhuận,Phường 9,Phường Đức Nhuận,,Đường Đào Duy Anh,"Văn phòng, Mặt bằng kinh doanh",23 giờ trước,0,True,10.806858,106.67589,"10.8068583,106.6758848",osm:W32587722,67 tỷ,,,0,False,2026-03-29 10:09:55,67000000000 ₫,Mua bán,Tây Nam,Nội thất cao cấp,Mặt bằng kinh doanh,262.7451 tr/m²,Đã có sổ,255 m²
30766385,131498528,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Thạnh,Phường 25,Phường Thạnh Mỹ Tây,,Đường Nguyễn Gia Trí,"Văn phòng, Mặt bằng kinh doanh",19 giờ trước,0,True,10.810227,106.71722,"10.8102276,106.7172191",osm:W604104417,160 triệu,,,0,False,2026-03-29 13:57:10,160000000 ₫,Mua bán,,,Mặt bằng kinh doanh,10.666667 tr/m²,,15 m²
28506002,131499478,1443170973,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Hưng,Xã Bình Hưng,,Phạm Hùng,"Văn phòng, Mặt bằng kinh doanh",19 giờ trước,0,False,10.73158,106.67509,"10.73158,106.67509",,18 tỷ,,,0,False,2026-03-29 14:47:18,18000000000 ₫,Mua bán,Tây Nam,Nội thất đầy đủ,Mặt bằng kinh doanh,180 tr/m²,Đã có sổ,100 m²
29345963,131502740,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Phường Hiệp Bình,,Đường Phạm Văn Đồng,"Văn phòng, Mặt bằng kinh doanh",1 giờ trước,0,False,10.826589,106.71712,"10.8265891,106.7171152",,"63,8 tỷ",,,0,False,2026-03-30 08:08:00,63800000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,103.236244 tr/m²,Đã có sổ,618 m²
1485495,131504310,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Phú,Phường Tân Sơn Nhì,Phường Tân Sơn Nhì,95A,Đường Tân Sơn Nhì,"Văn phòng, Mặt bằng kinh doanh",14 giờ trước,0,True,10.799231,106.63215,"10.7992303,106.6321471",osm:W817274415,"9,5 tỷ",,,0,False,2026-03-29 19:31:15,9500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,316.66666 tr/m²,Đã có sổ,30 m²
12245476,131505145,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 11,Phường 5,Phường Hòa Bình,,Đường Lê Đại Hành,"Văn phòng, Mặt bằng kinh doanh",13 giờ trước,0,False,10.771743,106.64534,"10.771743,106.645341",,15 tỷ,,,0,False,2026-03-29 20:40:15,15000000000 ₫,Mua bán,Bắc,Nội thất cao cấp,Mặt bằng kinh doanh,200 tr/m²,Đã có sổ,75 m²
29072041,131505839,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Tam Phú (Quận Thủ Đức cũ),Phường Tam Bình,,Đường Tam Bình,"Văn phòng, Mặt bằng kinh doanh",1 giờ trước,0,True,10.856046,106.73812,"10.8560454,106.7381233",osm:W408171945,13 tỷ,,,0,False,2026-03-30 08:15:04,13000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,137.1308 tr/m²,,94.8 m²
25179833,131506546,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Phú Nhuận,Phường 1,Phường Cầu Kiệu,,Đường Cô Giang,"Văn phòng, Mặt bằng kinh doanh",11 giờ trước,0,True,10.797249,106.684265,"10.797249,106.6842687",osm:W1191964689,"9,9 tỷ",,,0,False,2026-03-29 22:37:58,9900000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,44 tr/m²,Đã có sổ,225 m²
