Mã người đăng,Mã bài đăng,Mã dự án,Tỉnh/Thành phố cũ,Tỉnh/Thành phố mới,Huyện/Quận cũ,Phường/Xã cũ,Phường mới,Số nhà,Đường,Loại hình,Cập nhât lần cuối,Số tầng,Có hướng ra đường,Vĩ độ,Kinh độ,Tọa độ,Tọa độ ID,Giá (chữ),Chiều dài,Chiều rộng,Mức độ quảng cáo,Đăng bởi Đối tác,Ngày đăng,Giá bán,Hình thức,Hướng đất,Diện tích,Loại hình đất,Đơn giá (tr/m2),Giấy tờ pháp lý,Đặc điểm nhà/đất
28949351,131488670,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Trung Mỹ Tây,Phường Trung Mỹ Tây,,Đường Nguyễn Ảnh Thủ,Đất,hôm qua,0,False,10.867226,106.61543,"10.8672255,106.615432",,"3,6 tỷ",,,0,False,2026-03-28 22:05:25,3600000000 ₫,Mua bán,,58 m²,Đất thổ cư,62.068966 tr/m²,,
9514666,131488827,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Chiểu (Quận Thủ Đức cũ),Phường Tam Bình,185,Đường Ngô Chí Quốc,Đất,15 giờ trước,0,False,10.890915,106.71771,"10.8909148,106.7177148",,"3,5 tỷ",17 m2,4.6999 m2,0,False,2026-03-29 14:08:01,3500000000 ₫,Mua bán,Đông Bắc,99 m²,Đất thổ cư,35.353535 tr/m²,Đã có sổ,Hẻm xe hơi;Thổ cư 1 phần
30530796,131488841,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Hưng,Xã Bình Hưng,,Đường Quốc lộ 50,Đất,15 giờ trước,0,True,10.731897,106.65609,"10.7318976,106.6560928",osm:W1010149951,"1,65 tỷ",23 m2,4 m2,0,False,2026-03-29 13:36:04,1650000000 ₫,Mua bán,,110 m²,Đất thổ cư,15 tr/m²,Đang chờ sổ,
27686238,131488868,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Tây (Quận Thủ Đức cũ),Phường Linh Xuân,,Đường số 9,Đất,hôm qua,0,True,10.86056,106.756256,"10.8605604,106.7562539",osm:W32578171,"10,5 tỷ",17.5 m2,10 m2,0,True,2026-03-28 22:25:20,10500000000 ₫,Mua bán,,175 m²,Đất thổ cư,60 tr/m²,Đã có sổ,
20711448,131488940,,Bình Dương,TP Hồ Chí Minh,Thị xã Bến Cát,Phường Thới Hòa,Phường Thới Hòa,,Ni,Đất,12 giờ trước,0,False,11.1044445,106.62324,"11.1044443,106.6232359",,"1,8 tỷ",30 m2,5 m2,0,False,2026-03-29 16:41:02,1800000000 ₫,Mua bán,,150 m²,Đất thổ cư,12 tr/m²,Đã có sổ,Mặt tiền;Thổ cư toàn bộ
1108,131488973,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,Phường Tân Sơn Nhì,,Đường Đỗ Thừa Luông,Đất,hôm qua,0,True,10.792434,106.6175,"10.7924337,106.6175022",osm:W32581676,"6,3 tỷ",13.3999 m2,5 m2,0,False,2026-03-28 22:35:12,6300000000 ₫,Mua bán,,67 m²,Đất thổ cư,94.029854 tr/m²,Đã có sổ,Mặt tiền
28049313,131489022,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Tây (Quận Thủ Đức cũ),Phường Linh Xuân,,Đường số 9,Đất,hôm qua,0,False,10.852818,106.75241,"10.852818,106.7524079",,"9,2 tỷ",32 m2,6 m2,0,False,2026-03-28 22:41:09,9200000000 ₫,Mua bán,Tây Bắc,160 m²,Đất thổ cư,57.5 tr/m²,Đã có sổ,Hẻm xe hơi;Thổ cư 1 phần
28835055,131489521,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Phú Hữu (Quận 9 cũ),Phường Long Trường,970,Đường Nguyễn Duy Trinh,Đất,hôm qua,0,True,10.797267,106.80802,"10.7972665,106.8080229",osm:W32899399,"4,45 tỷ",14 m2,4 m2,0,False,2026-03-28 23:52:43,4450000000 ₫,Mua bán,,55 m²,Đất thổ cư,80.90909 tr/m²,,
28835055,131489560,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Phước (Quận 9 cũ),Phường Long Phước,6,Đường Long Phước,Đất,hôm qua,0,True,10.801833,106.85854,"10.8018332,106.85854",osm:W32899378,"3,45 tỷ",22 m2,4.4 m2,0,False,2026-03-29 00:03:11,3450000000 ₫,Mua bán,,95 m²,Đất thổ cư,36.31579 tr/m²,,
18035007,131489621,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Bình (Quận 9 cũ),Phường Long Bình,,Hoàng Hữu Nam,Đất,hôm qua,0,False,10.890938,106.828316,"10.8909381,106.8283134",,280 tỷ,62 m2,30 m2,0,False,2026-03-29 00:17:29,280000000000 ₫,Mua bán,,1800 m²,Đất thổ cư,155.55556 tr/m²,,Mặt tiền;Hẻm xe hơi;Thổ cư toàn bộ
31240659,131489672,,Bình Dương,TP Hồ Chí Minh,Huyện Phú Giáo,Thị trấn Phước Vĩnh,Xã Phú Giáo,124 ,Giáo xứ bào ao,Đất,18 giờ trước,0,False,11.2963705,106.80604,"11.2963709,106.8060388",,"1,35 tỷ",56.2999 m2,6 m2,0,False,2026-03-29 11:27:18,1350000000 ₫,Mua bán,,338 m²,Đất thổ cư,3.994083 tr/m²,Đã có sổ,Thổ cư 1 phần
18539378,131490263,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Đông Hòa,Phường Đông Hòa,,Đường Nguyễn Hữu Cảnh,Đất,22 giờ trước,0,False,10.896726,106.78475,"10.8967257,106.7847482",,"6,35 tỷ",23 m2,4.5 m2,0,False,2026-03-29 06:54:57,6350000000 ₫,Mua bán,Nam,96 m²,Đất thổ cư,66.145836 tr/m²,Đã có sổ,Mặt tiền
14745815,131490482,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Thị trấn Tân Túc,Xã Tân Nhựt,,Đường Bùi Thanh Khiết,Đất,22 giờ trước,0,True,10.686179,106.575966,"10.6861788,106.5759696",osm:W707610715,"2,75 tỷ",15 m2,9 m2,0,False,2026-03-29 07:18:37,2750000000 ₫,Mua bán,Đông Bắc,137 m²,Đất thổ cư,20.072992 tr/m²,Đã có sổ,Mặt tiền;Hẻm xe hơi;Nở hậu;Thổ cư 1 phần
14485912,131490486,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Tân Phú (Quận 9 cũ),Phường Tăng Nhơn Phú,,Cầu Xây 2,Đất,22 giờ trước,0,False,10.854771,106.81215,"10.8547703,106.81215",osm:W32577190,"7,7 tỷ",33 m2,6.5 m2,0,False,2026-03-29 07:18:51,7700000000 ₫,Mua bán,Đông Nam,240 m²,Đất thổ cư,32.083332 tr/m²,Đã có sổ,Hẻm xe hơi
19374421,131490511,,Bình Dương,TP Hồ Chí Minh,Thành phố Thủ Dầu Một,Phường Phú Thọ,Phường Thủ Dầu Một,Hẻm 135,Đường Phan Bội Châu,Đất,22 giờ trước,0,True,10.950116,106.660965,"10.950116,106.6609676",osm:W145623503,12 tỷ,35 m2,20 m2,0,False,2026-03-29 07:21:10,12000000000 ₫,Mua bán,Đông Nam,700 m²,Đất thổ cư,17.142857 tr/m²,Đã có sổ,Mặt tiền
723209,131490666,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Tân Đông Hiệp,Phường Tân Đông Hiệp,,Đường Đoàn Thị Kia,Đất,22 giờ trước,0,False,10.917414,106.76861,"10.9174137,106.76861",,"3,75 tỷ",17.6 m2,5 m2,0,False,2026-03-29 07:34:28,3750000000 ₫,Mua bán,,88 m²,Đất thổ cư,42.613636 tr/m²,Đã có sổ,Hẻm xe hơi
25294292,131490702,,Bình Dương,TP Hồ Chí Minh,Huyện Bắc Tân Uyên,Xã Tân Định,Xã Bắc Tân Uyên,,tân định 26,Đất,21 giờ trước,0,False,11.204752,106.87684,"11.2047519,106.8768415",,"1,85 tỷ",,7 m2,0,False,2026-03-29 07:37:31,1850000000 ₫,Mua bán,,632 m²,Đất thổ cư,2.927215 tr/m²,,
30362081,131490756,,Bình Dương,TP Hồ Chí Minh,Thị xã Bến Cát,Phường Thới Hòa,Phường Thới Hòa,,Đường NL10,Đất,21 giờ trước,0,False,11.1044445,106.62324,"11.1044443,106.6232359",,900 triệu,,,0,False,2026-03-29 07:43:23,900000000 ₫,Mua bán,,300 m²,Đất thổ cư,3 tr/m²,Đã có sổ,
2985412,131490792,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Đông Hòa,Phường Đông Hòa,,Đường Nguyễn Hữu Cảnh,Đất,21 giờ trước,0,False,10.890286,106.78881,"10.8902868,106.7888076",,"6,35 tỷ",,4.1999 m2,0,True,2026-03-29 07:47:14,6350000000 ₫,Mua bán,,98 m²,Đất thổ cư,64.79592 tr/m²,Đã có sổ,Mặt tiền
5396215,131490846,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Nhà Bè,Xã Hiệp Phước,Xã Hiệp Phước,154 nguyễn văn tạo xã hiệp phước nhà bè,Đường Nguyễn Văn Tạo,Đất,21 giờ trước,0,True,10.616502,106.7392,"10.6165019,106.7391931",osm:W32563948,"5,3 tỷ",20 m2,5 m2,0,False,2026-03-29 07:50:31,5300000000 ₫,Mua bán,,100 m²,Đất thổ cư,53 tr/m²,Đã có sổ,
2985412,131490984,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Bình An,Phường Đông Hòa,,Châu Thới ,Đất,21 giờ trước,0,False,10.906739,106.80196,"10.9067396,106.8019613",,"4,5 tỷ",,6 m2,0,True,2026-03-29 08:02:16,4500000000 ₫,Mua bán,,101 m²,Đất thổ cư,44.554455 tr/m²,Đã có sổ,
29908587,131491122,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thông Hội,Xã Củ Chi,,số 19,Đất,21 giờ trước,0,False,10.94713,106.50538,"10.9471303,106.50538",,820 triệu,30 m2,5 m2,0,False,2026-03-29 08:14:19,820000000 ₫,Mua bán,,150 m²,Đất thổ cư,5.4666667 tr/m²,Đã có sổ,
31036137,131491260,,Bà Rịa - Vũng Tàu,TP Hồ Chí Minh,Huyện Đất Đỏ,Thị trấn Phước Hải,Xã Phước Hải,,Đường ven biển,Đất,21 giờ trước,0,False,10.4054165,107.26073,"10.4054168,107.2607289",,"1,3 tỷ",,,0,False,2026-03-29 08:24:47,1300000000 ₫,Mua bán,,300 m²,Đất thổ cư,4.3333335 tr/m²,,
29908587,131491297,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Thị trấn Củ Chi,Xã Tân An Hội,,số 3,Đất,21 giờ trước,0,False,10.972192,106.496544,"10.972192,106.4965434",,830 triệu,29 m2,5 m2,0,False,2026-03-29 08:27:18,830000000 ₫,Mua bán,,144.5 m²,Đất thổ cư,5.7439446 tr/m²,Đã có sổ,
31084706,131491341,,Bình Dương,TP Hồ Chí Minh,Thị xã Bến Cát,Phường Chánh Phú Hòa,Phường Chánh Phú Hòa,,ĐT741,Đất,21 giờ trước,0,False,11.173189,106.6645,"11.1731896,106.6645007",,510 triệu,,,0,False,2026-03-29 08:29:28,510000000 ₫,Mua bán,,1000 m²,Đất thổ cư,0.51 tr/m²,,
31237083,131491522,1758261293,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Lợi,Xã Bình Lợi,,Trần Văn Giàu,Đất,20 giờ trước,0,False,10.79089,106.51127,"10.79089,106.51127",,"1,5 tỷ",19 m2,5 m2,0,False,2026-03-29 08:41:20,1500000000 ₫,Mua bán,Tây,95 m²,Đất thổ cư,15.789474 tr/m²,Sổ chung / công chứng vi bằng,Hẻm xe hơi
28393369,131491547,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Thượng,Xã Bà Điểm,768,Đường Phan Văn Hớn,Đất,20 giờ trước,0,False,10.865411,106.56424,"10.865411,106.5642431",,"5,9 tỷ",25 m2,7 m2,0,False,2026-03-29 08:42:50,5900000000 ₫,Mua bán,Tây Bắc,166 m²,Đất thổ cư,35.542168 tr/m²,,Mặt tiền;Nở hậu;Thổ cư toàn bộ
2212959,131491609,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Đông Hưng Thuận,Phường Đông Hưng Thuận,,Đường Trường Chinh,Đất,20 giờ trước,0,True,10.826005,106.62658,"10.8260046,106.6265786",osm:W199161645,"5,1 tỷ",18 m2,5.0999 m2,0,False,2026-03-29 08:46:59,5100000000 ₫,Mua bán,,86.6999 m²,Đất thổ cư,58.823597 tr/m²,,Hẻm xe hơi
3790510,131491625,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Sơn,Xã Xuân Thới Sơn,,Đường Nguyễn Văn Bứa,Đất,20 giờ trước,0,False,10.879043,106.55251,"10.8790427,106.5525145",,"5,5 tỷ",24 m2,10 m2,0,False,2026-03-29 08:48:02,5500000000 ₫,Mua bán,,240 m²,Đất thổ cư,22.916666 tr/m²,Đã có sổ,Hẻm xe hơi;Nở hậu;Thổ cư toàn bộ
8907995,131491642,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Tân Chánh Hiệp,Phường Trung Mỹ Tây,113/3,Đường Đông Bắc,Đất,20 giờ trước,0,True,10.857481,106.626045,"10.8574809,106.626047",osm:W215516942,"3,5 tỷ",,,0,False,2026-03-29 08:48:57,3500000000 ₫,Mua bán,,57 m²,Đất thổ cư,61.403507 tr/m²,,Hẻm xe hơi
24762074,131492351,,Bình Dương,TP Hồ Chí Minh,Huyện Phú Giáo,Xã An Linh,Xã An Long,,dh507,Đất,20 giờ trước,0,False,11.328873,106.71757,"11.328873,106.7175669",,750 triệu,50 m2,10 m2,0,False,2026-03-29 09:26:34,750000000 ₫,Mua bán,,500 m²,Đất thổ cư,1.5 tr/m²,Đã có sổ,
31027965,131492536,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Tân Phú Trung,Xã Củ Chi,,Đường Số 65,Đất,20 giờ trước,0,True,10.94801,106.5533,"10.9480106,106.5532994",osm:W32586794,550 triệu,33 m2,7.3 m2,0,False,2026-03-29 09:33:54,550000000 ₫,Mua bán,,242.8999 m²,Đất thổ cư,2.2643073 tr/m²,Đã có sổ,Mặt tiền;Hẻm xe hơi
26856418,131492573,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Phước (Quận 9 cũ),Phường Long Phước,,Số 4,Đất,19 giờ trước,0,False,10.816424,106.87869,"10.8164242,106.8786927",,"6,5 tỷ",39.5 m2,12.6 m2,0,False,2026-03-29 09:35:43,6500000000 ₫,Mua bán,Đông,511 m²,Đất nông nghiệp,12.720157 tr/m²,Đã có sổ,Mặt tiền;Chưa có thổ cư
31084706,131492675,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường An Phú Đông,Phường An Phú Đông,,ql1,Đất,19 giờ trước,0,False,10.859661,106.70577,"10.8596614,106.7057733",,"1,4 tỷ",,,0,False,2026-03-29 09:40:35,1400000000 ₫,Mua bán,,80 m²,Đất thổ cư,17.5 tr/m²,,
11348202,131492708,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường An Thạnh,Phường Thuận An,,Đường Thủ Khoa Huân,Đất,19 giờ trước,0,False,10.950786,106.685135,"10.9507852,106.685136",,"9,2 tỷ",,,0,False,2026-03-29 09:42:19,9200000000 ₫,Mua bán,,160 m²,Đất thổ cư,57.5 tr/m²,,
4318129,131492713,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Phước Hiệp,Xã Tân An Hội,,Đường Cây Trôm Mỹ Khánh,Đất,19 giờ trước,0,True,10.985355,106.43025,"10.9853552,106.4302509",osm:W32901988,950 triệu,21 m2,5 m2,0,False,2026-03-29 09:42:23,950000000 ₫,Mua bán,Tây,104 m²,Đất thổ cư,9.134615 tr/m²,Đã có sổ,Mặt tiền
27013804,131492752,,Bà Rịa - Vũng Tàu,TP Hồ Chí Minh,Huyện Châu Đức,Xã Bàu Chinh,Xã Kim Long,,Đường Láng Lớn - Bàu Chinh - Sơn Bình,Đất,19 giờ trước,0,True,10.674852,107.21029,"10.6748521,107.2102868",osm:W769559853,"1,35 tỷ",97 m2,20 m2,0,False,2026-03-29 09:43:54,1350000000 ₫,Mua bán,Tây,1500 m²,Đất nông nghiệp,0.9 tr/m²,Đã có sổ,Mặt tiền;Hẻm xe hơi;Không có thổ cư
86584,131492755,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Phú Hữu (Quận 9 cũ),Phường Long Trường,82,Đường Bưng Ông Thoàn,Đất,19 giờ trước,0,False,10.793629,106.80722,"10.7936285,106.8072182",,"3,2 tỷ",6 m2,5 m2,0,False,2026-03-29 09:43:55,3200000000 ₫,Mua bán,,57 m²,Đất thổ cư,56.14035 tr/m²,,Mặt tiền;Thổ cư 1 phần
31106460,131492857,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Xã Vĩnh Lộc A,Xã Vĩnh Lộc,Thửa số 616,Đường Nữ Dân Công,Đất,19 giờ trước,0,True,10.831937,106.56486,"10.8319367,106.5648583",osm:W32589157,20 tỷ,40 m2,25 m2,0,False,2026-03-29 09:48:07,20000000000 ₫,Mua bán,,977 m²,Đất thổ cư,20.470829 tr/m²,Đã có sổ,Nở hậu
4496563,131492858,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường Lái Thiêu,Phường Lái Thiêu,,Đường D2,Đất,19 giờ trước,0,False,10.907339,106.71046,"10.9073387,106.7104598",,"5,6 tỷ",20 m2,5 m2,0,False,2026-03-29 09:48:08,5600000000 ₫,Mua bán,Bắc,100 m²,Đất thổ cư,56 tr/m²,Đã có sổ,
6377,131492869,1999486143,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Phước (Quận 9 cũ),Phường Long Phước,,8,Đất,19 giờ trước,0,False,10.80778,106.8642,"10.80778,106.8642",,"2,1 tỷ",,,0,False,2026-03-29 09:48:26,2100000000 ₫,Mua bán,,52 m²,Đất thổ cư,40.384617 tr/m²,,Hẻm xe hơi
10806,131493125,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Phường Hiệp Bình,,Đường Quốc lộ 13,Đất,19 giờ trước,0,True,10.835623,106.71386,"10.8356225,106.7138595",osm:W722367525,"6,3 tỷ",,,0,False,2026-03-29 09:59:12,6300000000 ₫,Mua bán,,78 m²,Đất thổ cư,80.76923 tr/m²,Đã có sổ,
19570800,131493132,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Phường Hiệp Bình,,Đường số 9,Đất,19 giờ trước,0,True,10.827271,106.73077,"10.827271,106.7307683",osm:W552372199,"5,43 tỷ",,,0,False,2026-03-29 09:59:31,5430000000 ₫,Mua bán,,56.5999 m²,Đất thổ cư,95.93656 tr/m²,,Hẻm xe hơi;Thổ cư toàn bộ
185885,131493381,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Tân An Hội,Xã Tân An Hội,,Đường Bàu Tre,Đất,19 giờ trước,0,True,10.970056,106.47336,"10.9700556,106.4733589",osm:W530221407,950 triệu,22 m2,5 m2,0,False,2026-03-29 10:09:11,950000000 ₫,Mua bán,,109 m²,Đất thổ cư,8.715596 tr/m²,Đã có sổ,
4496563,131493408,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường Vĩnh Phú,Phường Bình Hòa,,Đường Vĩnh Phú 32,Đất,19 giờ trước,0,False,10.877594,106.699776,"10.8775941,106.6997752",,"4,95 tỷ",38 m2,5 m2,0,False,2026-03-29 10:10:16,4950000000 ₫,Mua bán,Bắc,188 m²,Đất thổ cư,26.329786 tr/m²,Đã có sổ,Hẻm xe hơi
4318129,131493576,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Tân Phú Trung,Xã Củ Chi,,đường cây da,Đất,19 giờ trước,0,False,10.938937,106.54111,"10.9389375,106.5411065",,700 triệu,15.6 m2,5 m2,0,False,2026-03-29 10:17:01,700000000 ₫,Mua bán,Bắc,86 m²,Đất thổ cư,8.139535 tr/m²,Đã có sổ,Mặt tiền
28065392,131493825,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Tây (Quận Thủ Đức cũ),Phường Linh Xuân,,Đường số 6,Đất,19 giờ trước,0,True,10.859569,106.754425,"10.859569,106.7544215",osm:W32578172,"8,2 tỷ",19 m2,4.1999 m2,0,False,2026-03-29 10:26:17,8200000000 ₫,Mua bán,,80 m²,Đất thổ cư,102.5 tr/m²,Đã có sổ,Mặt tiền;Thổ cư toàn bộ
314697,131493948,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông A,Phường Bình Trị Đông,,lê ngung,Đất,19 giờ trước,0,False,10.770323,106.59671,"10.7703231,106.5967126",,58 tỷ,75 m2,16 m2,0,False,2026-03-29 10:30:47,58000000000 ₫,Mua bán,Đông Bắc,1200 m²,Đất thổ cư,48.333332 tr/m²,Đã có sổ,
30865162,131494095,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),Phường Phước Long,,Đường Trần Thị Điệu,Đất,18 giờ trước,0,True,10.830837,106.77084,"10.8308375,106.7708436",osm:W306183210,"5,2 tỷ",16.5 m2,4 m2,0,False,2026-03-29 10:35:59,5200000000 ₫,Mua bán,,66 m²,Đất thổ cư,78.78788 tr/m²,Đã có sổ,Hẻm xe hơi;Thổ cư toàn bộ
11348202,131494134,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường Bình Nhâm,Phường Lái Thiêu,,Bình Nhâm ,Đất,18 giờ trước,0,False,10.92375,106.69276,"10.9237502,106.6927548",,8 tỷ,,,0,False,2026-03-29 10:37:47,8000000000 ₫,Mua bán,,375 m²,Đất thổ cư,21.333334 tr/m²,,
21406505,131494168,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Tân Hưng Thuận,Phường Đông Hưng Thuận,,Đường Đông Hưng Thuận 45,Đất,18 giờ trước,0,True,10.832861,106.625656,"10.8328608,106.6256562",osm:W693364157,"8,5 tỷ",,,0,False,2026-03-29 10:45:50,8500000000 ₫,Mua bán,,122.4 m²,Đất thổ cư,69.44444 tr/m²,Đã có sổ,Mặt tiền
29471054,131494530,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Thái Mỹ,Xã Thái Mỹ,,648,Đất,18 giờ trước,0,False,10.98575,106.39937,"10.9857505,106.3993658",,585 triệu,16 m2,5 m2,0,False,2026-03-29 10:53:29,585000000 ₫,Mua bán,,86 m²,Đất thổ cư,6.8023257 tr/m²,,
4926377,131494639,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Phước Hiệp,Xã Tân An Hội,,nguyen thi thạo,Đất,18 giờ trước,0,False,10.983153,106.44648,"10.9831531,106.4464766",,"1,82 tỷ",25 m2,5 m2,0,False,2026-03-29 10:57:44,1820000000 ₫,Mua bán,Bắc,125 m²,Đất thổ cư,14.56 tr/m²,Đã có sổ,Mặt tiền
11348202,131494792,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường Thuận Giao,Phường Thuận Giao,,Thuận Giao,Đất,18 giờ trước,0,False,10.957153,106.71757,"10.9571535,106.7175669",,"3,35 tỷ",,,0,False,2026-03-29 11:03:14,3350000000 ₫,Mua bán,,98 m²,Đất thổ cư,34.183674 tr/m²,Đã có sổ,
2540501,131495326,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,Phường Tân Sơn Nhì,,Hẻm 35 Đỗ Thừa Luông,Đất,18 giờ trước,0,False,10.791552,106.618,"10.7915512,106.6179931",osm:W525185454,"6,38 tỷ",13.5 m2,5.5 m2,0,False,2026-03-29 11:24:49,6380000000 ₫,Mua bán,,68 m²,Đất thổ cư,93.82353 tr/m²,Đã có sổ,Hẻm xe hơi;Nở hậu;Thổ cư toàn bộ
2970739,131495392,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Thạnh Lộc,Phường An Phú Đông,,Đường Thạnh Lộc 31,Đất,18 giờ trước,0,False,10.87146,106.69144,"10.8714596,106.6914352",,"5,95 tỷ",20 m2,5 m2,0,False,2026-03-29 11:27:11,5950000000 ₫,Mua bán,Đông Bắc,97 m²,Đất thổ cư,61.340206 tr/m²,Đã có sổ,Mặt tiền;Thổ cư toàn bộ
31243247,131495492,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Nhà Bè,Xã Phú Xuân,Xã Nhà Bè,,Hẻm 477 Nguyễn Bình,Đất,18 giờ trước,0,False,10.67485,106.75,"10.6748507,106.7500025",,"6,75 tỷ",,,0,False,2026-03-29 11:30:49,6750000000 ₫,Mua bán,,160.6 m²,Đất thổ cư,42.02989 tr/m²,Đã có sổ,
30865162,131495689,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Bình (Quận 9 cũ),Phường Long Bình,,Đường Phước Thiện,Đất,17 giờ trước,0,True,10.847918,106.84302,"10.8479174,106.8430138",osm:W32577385,"3,2 tỷ",12 m2,4.3 m2,0,False,2026-03-29 11:39:53,3200000000 ₫,Mua bán,,52 m²,Đất thổ cư,61.53846 tr/m²,Đã có sổ,Hẻm xe hơi;Thổ cư toàn bộ
1197056,131495690,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Phú Hữu (Quận 9 cũ),Phường Long Trường,Hẻm 41,Đường Gò Cát,Đất,17 giờ trước,0,True,10.780276,106.80032,"10.7802766,106.8003266",osm:W605534628,"8,4 tỷ",17 m2,9.1998 m2,0,False,2026-03-29 11:39:53,8400000000 ₫,Mua bán,Đông Bắc,157 m²,Đất thổ cư,53.503185 tr/m²,Đã có sổ,
1103908,131495833,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Trung Mỹ Tây,Phường Trung Mỹ Tây,,"Đường C, Khu phố 4 ",Đất,17 giờ trước,0,False,10.856544,106.614395,"10.856544,106.6143944",,"9,7 tỷ",15 m2,8 m2,0,False,2026-03-29 11:47:14,9700000000 ₫,Mua bán,,120 m²,Đất thổ cư,80.833336 tr/m²,,Hẻm xe hơi
